(1.63578e-26,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(5.1358e-26,0)
(1.39471e-26,0)
(1.12239e-26,0)
(1.98162e-27,0)
(3.55051e-26,0)
(1.81956e-25,0)
(3.01534e-26,0)
(1.34927e-26,0)
(1.69258e-26,0)
(4.49588e-26,0)
(1.31282e-25,0)
(1.39471e-26,0)
(6.36642e-26,0)
(9.13596e-26,0)
(9.97436e-27,0)
(7.40141e-26,0)
(5.1358e-26,0)
(5.14913e-26,0)
(1.30888e-26,0)
(4.75841e-27,0)
(7.10101e-26,0)
(1.0211e-26,0)
(1.11264e-25,0)
(9.89547e-27,0)
(8.73427e-26,0)
(2.61429e-26,0)
(9.03246e-26,0)
(2.28454e-27,0)
(1.762e-26,0)
(4.65246e-26,0)
(3.59089e-26,0)
(6.711e-26,0)
(1.83805e-26,0)
(1.23315e-25,0)
(7.88861e-26,0)
(2.47702e-27,0)
(9.57362e-26,0)
(2.40571e-26,0)
(1.85572e-26,0)
(9.31803e-27,0)
(2.5496e-26,0)
(1.50767e-25,0)
(5.39612e-26,0)
(2.1457e-28,0)
(2.20534e-26,0)
(2.64805e-26,0)
(3.82314e-26,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
