time,pressure,flow
0.0,9.56078451732527,694.0621541889273
0.0078125,6.96399115990962,-1480.6255265817967
0.015625,2.325555086465537,-643.9610808269764
0.0234375,0.2169501179896316,-843.9306997933677
0.03125,-4.893061363449308,-1347.5693073584825
0.0390625,-5.459993586620319,1401.8217402735925
0.046875,3.220729624177111,2064.1526499227994
0.0546875,3.821718948222996,-1963.8644480421535
0.0625,-6.925858628533311,-2342.493211093866
0.0703125,-8.13745779670987,1662.9602529723065
0.078125,-0.4027556130855565,1176.5353895520293
0.0859375,-3.304297772312915,-2405.399811960398
0.09375,-13.070428060633393,-1767.0045320258505
0.1015625,-13.964921574488422,1186.7877592632678
0.109375,-6.025545951096772,2561.3337764933867
0.1171875,4.0203704374911355,2238.2836018981193
0.125,7.906079055478157,-609.1246994505714
0.1328125,0.07579224886421887,-2671.4060076417873
0.140625,-5.437415737249095,537.9870914812116
0.1484375,3.0547601864537555,2828.734151587134
0.15625,8.314480040808053,-636.8826239347597
0.1640625,1.312197771865874,-1889.431639736118
0.171875,-0.713843103670893,787.2000579670184
0.1796875,1.4916348025091164,-531.1791475427301
0.1875,-5.715983766277552,-2348.977181007742
0.1953125,-8.378197353688192,1606.0245101477678
0.203125,3.841030619509837,3456.0282464634533
0.2109375,10.467932653489171,-342.2856742742248
0.21875,5.315252485918384,-1379.1788612427324
0.2265625,2.8333721625859085,-191.33512176673014
0.234375,-0.8616764253867268,-2024.3534323018457
0.2421875,-10.094785003395415,-1854.4603848869176
0.25,-10.818695769846254,1325.4585345771936
0.2578125,-5.534935121990502,512.7622777638107
0.265625,-8.241834310544638,-1307.125452262062
0.2734375,-9.034477039004548,1394.3992471911668
0.28125,0.4821122652096548,2573.785228887534
0.2890625,5.1260362366633,-373.9258510604175
0.296875,0.9485281949812494,-1061.4765970224637
0.3046875,-0.4588774010153216,187.2390907161888
0.3125,-0.47372520151918307,-432.51268867840554
0.3203125,-2.691042193225319,-302.7926300051647
0.328125,-0.8620474546979315,1144.284430641715
0.3359375,3.567317400994675,768.1923561736993
0.34375,4.250596611401311,-290.8773581771575
0.3515625,2.160922002031864,-787.6282426462243
0.359375,-2.4392718476676194,-1497.3736512215128
0.3671875,-6.712532752739261,-168.86320028827402
0.375,-1.5643166173279845,2564.6572157694227
0.3828125,7.908577994413444,1456.7927621448173
0.390625,6.499244238013012,-1983.0663279834628
0.3984375,-3.2370896562255647,-2392.855045481119
0.40625,-9.89789362281612,-1036.8574244910787
0.4140625,-11.354665259993082,422.2702908289051
0.421875,-4.731417923841076,3000.2032681496394
0.4296875,8.834444243560084,3124.6603244837906
0.4375,13.906118620497246,-748.4636933925929
0.4453125,6.262391810072778,-2278.1333358493907
0.453125,1.2012909544550503,-184.01300576599806
0.4609375,1.836892071614491,-27.399248201801072
0.46875,-0.3117697962916204,-735.4939388860337
0.4765625,0.1755140728318323,1312.3638928624266
0.484375,8.130947514490632,2043.9734524678624
0.4921875,10.249599462766065,-1328.667490528983
0.5,-0.5092679205713091,-3410.7122499863235
0.5078125,-9.697179732535457,-660.9847487242447
0.515625,-4.513797282082514,2922.365770003573
0.5234375,7.641917055905809,2492.5166898980106
0.53125,10.479828920982737,-1150.6573985141395
0.5390625,1.5179881427951385,-2663.805020074317
0.546875,-4.542795339339191,-14.405717828511456
0.5546875,0.4002721093813313,1917.7171682140302
0.5625,4.733368406686634,-198.66413159279995
0.5703125,-1.1274053548486787,-2298.63310921624
0.578125,-8.072779632714518,-740.3043829375335
0.5859375,-6.140364630610035,1360.539029646129
0.59375,-1.7157120058339173,421.0997352663103
0.6015625,-3.4586923641250262,-944.7119607441383
0.609375,-4.460032412737092,931.7650792971585
0.6171875,4.124320151342307,2963.0075086455126
0.625,12.89572199528769,939.5041336675077
