time,pressure,flow
0.0,-7.373896466935488,1609.156258071638
0.0078125,1.324879076363385,2169.540839303263
0.015625,6.039930275808263,161.37797990086096
0.0234375,4.170249415906759,-770.7643633034638
0.03125,1.9518078204867522,-257.0829805829121
0.0390625,1.9618101530450063,155.32184838457496
0.046875,2.0674485759166514,-222.46023115992406
0.0546875,0.039397519045364926,-691.5982128350524
0.0625,-1.6793838097687883,-20.228395418451612
0.0703125,-0.6214532118593683,237.17558009308152
0.078125,-2.4108658605305022,-1235.950768009066
0.0859375,-7.338408631600679,-612.3466399031441
0.09375,-3.5488043216961573,2418.775552557824
0.1015625,5.7874579517413025,1366.5356159282564
0.109375,3.3086463764577863,-2286.845717801827
0.1171875,-4.872522402840762,-942.6034271847611
0.125,-2.0379683451768154,1818.6789127740763
0.1328125,2.756027765762223,83.52337810282347
0.140625,0.027050948213296344,-743.615149052948
0.1484375,1.4312138186446055,1462.8875920875125
0.15625,7.108289725783713,745.874779755572
0.1640625,5.427484482588893,-1230.7506322357299
0.171875,1.7710859187713055,-312.1826755398424
0.1796875,1.7565101657784525,-119.9850314744761
0.1875,-0.47615386028220874,-737.2739770124676
0.1953125,-0.3520204058490366,1040.1555092086087
0.203125,5.132424445881938,1056.7845281035886
0.2109375,4.333302213694685,-1286.5669214681086
0.21875,0.2645900688922014,-118.47293439806731
0.2265625,3.379651417624546,992.7402307033283
0.234375,1.9927562054764738,-1887.4396628610953
0.2421875,-5.914679548390423,-986.8836415310666
0.25,-1.0946214569129773,2947.8900883125793
0.2578125,7.094097633524316,-19.744856357345384
0.265625,-2.4589102272628884,-3740.868243323855
0.2734375,-10.256532224167183,715.1753291305932
0.28125,0.7514063415016707,3558.7206440041396
0.2890625,7.911750225484328,-265.34992458608843
0.296875,3.416406214860241,-971.6017272278172
0.3046875,4.117554655149119,983.2926991863654
0.3125,5.445050502915583,-745.2301591662412
0.3203125,0.7308945059946392,-802.6731655604707
0.328125,3.399370379878841,1932.4129970569898
0.3359375,8.758335100355394,-153.12734571267134
0.34375,0.6697159881559925,-3221.446452933495
0.3515625,-7.824785449436857,-350.9643731569075
0.359375,-2.7151270401315295,2144.9090136077534
0.3671875,2.6930121221688452,294.4651028290815
0.375,1.3995078245452022,-466.2318631514297
0.3828125,0.684326884351119,-69.62806028635794
0.390625,-1.2258208444448933,-966.0684244876065
0.3984375,-4.621680479023587,-339.2007281415239
0.40625,-2.500928831521985,1193.3867893369159
0.4140625,1.5699356747423816,608.7067952354065
0.421875,2.8184935969881755,347.31455946247365
0.4296875,5.293566555510724,681.1780186964913
0.4375,4.3432688994637605,-1517.4653347745177
0.4453125,-4.939299037456958,-2439.2314659024796
0.453125,-7.874242853087828,1382.203294346352
0.4609375,3.160915734133829,3233.54295804739
0.46875,9.193873268606326,-696.796659995153
0.4765625,-0.4710573146897272,-3346.856353998412
0.484375,-9.421959792127168,-622.7018801189586
0.4921875,-5.407298650608096,2078.4847393874575
0.5,0.9289982570633193,555.088308957095
0.5078125,-2.0567570604452925,-1696.2741390303995
0.515625,-7.2816933773629415,-394.63499156745115
0.5234375,-3.9378956338301547,1713.2004997063518
0.53125,1.0468992918952367,266.76263743989637
0.5390625,-2.319415836084584,-1496.8195903106098
0.546875,-5.339367677001693,410.15233975071226
0.5546875,0.18947786551537593,1834.3681181424872
0.5625,4.4452685117157085,116.43732826055185
0.5703125,3.043844723238096,-312.5850862487241
0.578125,4.073357072985175,665.2652603673392
0.5859375,4.559836993950127,-818.31885100979
0.59375,-1.9068877985314066,-1957.6646762669998
0.6015625,-6.041287050154578,141.78473956319635
0.609375,-2.2736618741867822,1246.971272593634
0.6171875,0.6895015659807537,267.6034008829228
0.625,2.380474299530769,978.8652311192682
0.6328125,8.480268031602263,1756.1650019158649
0.640625,11.980022777933904,-260.071382444817
0.6484375,7.529401664915284,-1465.9265257697434
