time,pressure,flow
0.0,-4.289270610226686,-21.22083511298832
0.0078125,-10.297196471952818,-12.208176864553053
0.015625,0.037240089159118916,20.355806466561713
0.0234375,6.744106597520124,11.293524477620224
0.03125,-2.563907365232213,-18.03980335256867
0.0390625,-7.49091430411519,-7.16957767574333
0.046875,1.143837869292549,16.911971576406653
0.0546875,5.3835691080349815,8.988161534233882
0.0625,0.3146522956357499,-4.293054462828563
0.0703125,-1.3156896532746452,2.695054336594562
0.078125,2.263484735069931,11.787357532315573
0.0859375,4.769282277401384,13.519811685761768
0.09375,4.7265217038597305,10.752356479706624
0.1015625,2.32699421487962,4.8154459875096425
0.109375,0.9898238755546833,7.8846258788006285
0.1171875,3.387650404068686,14.552024837716683
0.125,2.0492054116257803,1.766561323747621
0.1328125,-4.706906581108497,-10.380383132297004
0.140625,-3.332287816804934,9.633550874794327
0.1484375,6.548863344336179,28.06524523331888
0.15625,6.908749437874684,8.863867786894257
0.1640625,-3.1472092366991493,-12.15129406464785
0.171875,-6.708931875411556,-3.8989259693722094
0.1796875,-2.4090090625997633,6.068702541675221
0.1875,-0.66198696971693,3.1535630315561822
0.1953125,-0.04825396020236905,7.533567254365286
0.203125,2.965979047469201,13.130213152632829
0.2109375,0.9490612918780368,-2.2540313509273693
0.21875,-7.339866217988891,-19.450762279442202
0.2265625,-9.341148458289501,-8.613711440228332
0.234375,-1.7635593140505865,10.264706419490476
0.2421875,2.30023768459131,4.743421276848401
0.25,-2.458268571118847,-11.284623857277914
0.2578125,-6.6903007321988985,-13.02073178595786
0.265625,-5.403741379403017,-5.291045016038482
0.2734375,-0.7869216394239289,6.3630085860255985
0.28125,5.427402263971793,17.518755189210832
0.2890625,6.554109078527216,7.578718540392574
0.296875,-1.2501285703826523,-13.121488229069682
0.3046875,-5.6652833878236235,-7.691327109865812
0.3125,-1.390241977954574,3.0308282138093303
0.3203125,-3.2527106943041764,-16.49488706476597
0.328125,-10.253480279096134,-23.51161248238499
0.3359375,-3.746472946122824,9.557517297329806
0.34375,8.67829254484154,23.51079173482352
0.3515625,7.075889467400275,1.5565518966312775
0.359375,-0.1510085405120698,-6.1483676130165925
0.3671875,-1.72614424915684,-4.996974348001779
0.375,-5.0207841578571415,-16.614840677346322
0.3828125,-6.249402391680891,-7.610889585444815
0.390625,1.9900766547098154,13.93228526807432
0.3984375,4.848758105707583,1.309866014709082
0.40625,-2.5067901748820307,-14.710134727410868
0.4140625,-2.337191051776182,2.308820620719347
0.421875,3.8356963791798586,9.580723119630965
0.4296875,1.8592562420678318,-4.78245208676961
0.4375,-1.297034278079853,-3.53661886010042
0.4453125,-0.061167732326429025,-0.8999423994340381
0.453125,-2.200182427251825,-9.988465059694065
0.4609375,-1.6260444205657176,3.3137695009759907
0.46875,7.0566472271889715,23.096172820916273
