time,pressure,flow
0,-3.332965937471716,493.9834656033713
0.0078125,-0.1188654039118027,1170.372234297193
0.015625,4.745074520963603,957.3865114186303
0.0234375,3.919963347336422,-1599.29075707191
0.03125,-5.225467408133415,-2220.532318321179
0.0390625,-6.535634460246087,1916.63193284448
0.046875,5.662887346090287,3082.285984343272
0.0546875,8.953108969616936,-1698.606314255207
0.0625,-1.967032215751606,-2521.108351890653
0.0703125,-3.419626589152199,1728.88612409102
0.078125,4.146065221996474,906.5321789018644
0.0859375,-0.1961193098830779,-2559.154689207427
0.09375,-6.904554607737527,115.7421628234211
0.1015625,1.043948790068759,3007.318353300569
0.109375,7.472671564852252,-427.3029987318772
0.1171875,-0.701181940609195,-2799.241142389512
0.125,-6.997733334165743,45.10193698518731
0.1328125,-1.584734753248866,2134.551966303406
0.140625,5.465704217234685,1164.697888186637
0.1484375,6.696488337662666,-504.8521595749235
0.15625,2.061041281386478,-1686.300649612519
0.1640625,-4.181064938606609,-1173.410812891472
0.171875,-5.748583493093037,276.6897666286607
0.1796875,-3.719614951939112,584.3953911811489
0.1875,-0.620863679377354,1230.000400794198
0.1953125,6.411502091398905,2089.275670175758
0.203125,11.36611367715798,-37.44614869418638
0.2109375,5.985815488272205,-2150.645196557902
0.21875,-0.01467660308137986,-483.2763365578177
0.2265625,1.108045350189325,509.4783105073668
0.234375,0.9258301537373514,-529.0952576857356
0.2421875,0.3147498949307568,621.7780775019374
0.25,4.964076472312176,1167.965929422314
0.2578125,5.271706584178752,-1017.41174645884
0.265625,1.667051180885027,-6.01381127681617
0.2734375,6.825000173288776,1986.976569798394
0.28125,8.745277213117596,-1749.888455906148
0.2890625,-4.364986403190541,-3625.678526789311
0.296875,-9.126291845257763,1688.033588133039
0.3046875,2.998747418529901,2929.648061104515
0.3125,4.509018371745594,-2270.029104940318
0.3203125,-7.618064054463329,-2622.025151994996
0.328125,-10.54236616814022,878.745574388266
0.3359375,-6.231144621046377,698.6823875237512
0.34375,-5.159930635728582,286.0488953724316
0.3515625,-1.639557243416747,1333.689237565742
0.359375,1.175677015977018,-352.973306585561
0.3671875,-3.56731182438657,-1422.782204318641
0.375,-4.869264667776948,941.8842403569738
0.3828125,0.4695719612312644,1026.499843530129
0.390625,-0.2950324143843137,-1281.059536211067
0.3984375,-5.387516036417829,-786.4967061362379
0.40625,-5.361497663980725,513.1066657290803
0.4140625,-3.884356568752231,111.8757236547977
0.421875,-3.44992145563125,298.6049150620026
0.4296875,-1.562929967616923,454.6969129766103
0.4375,-1.086366871349732,-135.3788456407021
0.4453125,-0.5197179966581034,647.4365951857992
0.453125,2.919281192591236,637.9316312787327
0.4609375,1.264915120941596,-1474.754746905716
0.46875,-4.438924633342655,-673.2354552263378
0.4765625,-1.138573645716616,2027.531899716014
0.484375,5.102557458268729,368.69243497228
0.4921875,0.4795433065790954,-2159.926774288926
0.5,-5.477414254777413,-351.0472474854666
0.5078125,-2.991278593544404,1020.950555982323
0.515625,-1.469795382098045,-343.1020764160937
0.5234375,-3.168065784121315,-95.10303160693132
0.53125,-1.380859983039687,707.486356749072
0.5390625,-0.6139392674656937,-469.4675099877036
0.546875,-3.066079598729116,-301.8552588937524
0.5546875,-0.85975479479412,1266.927893724105
0.5625,3.126169528359549,290.860178278945
0.5703125,0.7601645562864651,-1114.775934926327
0.578125,-1.29751606566763,455.0592038889605
0.5859375,3.907468680837279,1746.659750356166
0.59375,8.000969254014359,-18.37087763504056
0.6015625,3.68554505877783,-1837.717772859083
0.609375,-2.78724500776673,-1080.859547136372
0.6171875,-3.637947587217178,497.2755915038186
0.625,-1.309053168345819,357.5597096330227
0.6328125,-1.876559484682807,-514.9639838639621
0.640625,-2.887856372620665,302.2801071719608
0.6484375,0.9554600571673092,1415.28611224935
0.65625,5.153237269353325,427.6385188762835
0.6640625,4.018420956849631,-772.1548369539693
0.671875,1.04299191316436,-638.5678993709139
0.6796875,-1.477767898192553,-751.493843272071
0.6875,-4.136170065535684,-326.0051077201162
0.6953125,-2.062376170408504,1356.340658952611
0.703125,3.31981877615623,795.1621072006279
0.7109375,1.47525251662496,-1573.334498426187
0.71875,-4.450259464935748,-788.4156681833588
0.7265625,-2.591089660982164,1458.481209116275
0.734375,2.674385507620313,754.14764447126
0.7421875,2.508447869613069,-595.9435464480096
0.75,-0.09167212951161546,-674.4163878977859
0.7578125,-3.445507634231716,-1071.436293937841
0.765625,-6.356281977325024,53.87760324593069
0.7734375,-0.8224635679388133,2554.600352249478
0.78125,8.075969627441536,1150.264309174131
0.7890625,5.316345502322737,-2172.169155753334
0.796875,-2.354949376739375,-931.1005237192232
0.8046875,-0.4022977530729566,1446.918176239373
0.8125,3.679528065723636,235.3568165448023
0.8203125,2.614936914514803,-241.5296270542012
0.828125,4.330607028278818,959.3215014140598
0.8359375,5.792166972065857,-738.5287972190876
0.84375,-1.341281725471578,-2271.929993054506
0.8515625,-5.77148670428011,459.5305288630026
0.859375,0.3390548347420806,1842.521627843928
0.8671875,2.781455514960638,-827.9911242022922
0.875,-2.858170861493907,-1263.803595894494
0.8828125,-3.049715401552523,1088.484749194434
0.890625,1.151961074631669,336.8000687134744
0.8984375,-2.741519219847095,-2031.49871597569
0.90625,-9.501674442628136,-779.3941694582412
0.9140625,-7.132173073924613,1664.34632529715
0.921875,-0.6560554321235963,1193.591220366478
0.9296875,1.729527964358677,331.7220124832485
0.9375,4.639891946917359,1305.359698876403
0.9453125,10.24281553942806,1129.605724508023
0.953125,10.70960294411328,-911.0935263255381
0.9609375,5.236714039784575,-1439.114300332456
0.96875,1.582306426224697,-426.1239715154173
0.9765625,0.3473797619770936,-429.79194227064
0.984375,-2.191012141843863,-740.9944148623732
0.9921875,-4.100265434275664,-145.5630880471775
